Stkcd	Stknme_en	Listdt	Conme_en	OWNERSHIPTYPE_EN	OWNERSHIPTYPECODE	Ipoprc	Nshripo	Parval	Markettype
300145	ZJHJ	2010-12-09	Nanfang Zhongjin Environment Co., ltd.	Private Enterprises	P0306	37.8000	20000	1.0000000000	16
300146	TCBJ	2010-12-15	By-Health Co., Ltd.	Private Enterprises	P0306	110.0000	13680	1.0000000000	16
300147	XXZY	2010-12-15	Xiangxue Pharmaceutical Co., Ltd.	Private Enterprises	P0306	33.9900	31000	1.0000000000	16
300148	TZWH	2010-12-15	Tangel Culture Co., Ltd.	Private Enterprises	P0306	21.8800	19000	1.0000000000	16
300149	RZYY	2010-12-22	ChemPartner PharmaTech Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	28.0000	17000	1.0000000000	16
300150	SJRE	2010-12-22	Beijing Century Real Technology Co., Ltd.	Private Enterprises	P0306	32.9900	35000	1.0000000000	16
300151	CHKJ	2010-12-22	Shenzhen Changhong Technology Co., Ltd.	Private Enterprises	P0306	34.0000	17000	1.0000000000	16
300152	XDL	2010-12-29	Xiong'an New Power Technology Co., Ltd.	Private Enterprises	P0306	39.0000	28000	1.0000000000	16
300153	KTDY	2010-12-29	Shanghai Cooltech Power Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	40.0000	20000	1.0000000000	16
300154	RLGF	2010-12-29	Shenzhen Riland Industry Group Co., Ltd.	Private Enterprises	P0306	38.5000	28000	1.0000000000	16
300155	AJB	2011-01-07	Guangdong Anjubao Digital Technology Co., Ltd.	Private Enterprises	P0306	49.0000	18000	1.0000000000	16
300156	SWT	2011-01-07	Shenwu Environmental Technology Co., Ltd.	Private Enterprises	P0306	58.0000	20050	1.0000000000	16
300157	XJDL	2011-01-07	NEW JCM Group Co., Ltd.	Private Enterprises	P0306	57.0000	22220	1.0000000000	16
300158	ZDZY	2011-01-07	Shanxi Zhendong Pharmaceutical Co., Ltd.	Private Enterprises	P0306	38.8000	36000	1.0000000000	16
300159	XYGF	2011-01-07	Xinjiang Machinery Research Institute Co., Ltd.	Private Enterprises	P0306	69.9800	10600	1.0000000000	16
300160	XQGF	2011-01-13	Jiangsu Xiuqiang Glasswork Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	35.0000	23400	1.0000000000	16
300161	HZSK	2011-01-13	Wuhan Huazhong Numerical Control Co., Ltd.	Private Enterprises	P0306	26.0000	27000	1.0000000000	16
300162	LMGD	2011-01-13	Ledman Optoelectronic Co., Ltd.	Private Enterprises	P0306	38.0000	16800	1.0000000000	16
300163	XFXC	2011-01-13	Ningbo Xianfeng New Material Co., Ltd.	Private Enterprises	P0306	26.0000	20000	1.0000000000	16
300164	TYSY	2011-01-13	Tong Petrotech Corp.	Private Enterprises	P0306	51.1000	17000	1.0000000000	16
300165	TRYQ	2011-01-25	Jiangsu Skyray Instrument Co., Ltd.	Private Enterprises	P0306	65.0000	18500	1.0000000000	16
300166	DFGX	2011-01-25	Business-intelligence of Oriental Nations Corporation Ltd.	Private Enterprises	P0306	55.3600	10176	1.0000000000	16
300167	ST DWX	2011-01-25	Shenzhen Dvision Co., Ltd.	Private Enterprises	P0306	51.2800	11120	1.0000000000	16
300168	WDXX	2011-01-25	Wonders Information Co., Ltd.	Private Enterprises	P0306	28.0000	30000	1.0000000000	16
300169	TSXC	2011-01-25	Changzhou Tiansheng New Materials Group Co., Ltd.	Private Enterprises	P0306	32.0000	23500	1.0000000000	16
300170	HDXX	2011-02-01	Hand Enterprise Solutions Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	25.3200	30000	1.0000000000	16
300171	DFL	2011-02-01	Tofflon Science and Technology Group Co., Ltd.	Private Enterprises	P0306	86.0000	20000	1.0000000000	16
300172	ZDHB	2011-02-01	CEC Environmental Protection Co., Ltd.	Private Enterprises	P0306	25.1600	25000	1.0000000000	16
300173	FNDF	2011-02-01	Funeng Oriental Equipment Technology Co., Ltd.	Private Enterprises	P0306	22.3900	17000	1.0000000000	16
300174	YLGF	2011-02-01	Fujian Yuanli Active Carbon Co., Ltd.	Private Enterprises	P0306	24.0000	17000	1.0000000000	16
300175	LYGF	2011-02-15	Lontrue Co., Ltd.	Private Enterprises	P0306	17.1000	27000	1.0000000000	16
300176	PSKJ	2011-02-15	Guangdong Paisheng Intelligent Technology Co., Ltd.	Private Enterprises	P0306	16.2800	22400	1.0000000000	16
300177	ZHD	2011-02-15	Guangzhou Hi-Target Navigation Tech Co., Ltd.	Private Enterprises	P0306	46.8000	12500	1.0000000000	16
300178	TBT	2011-02-15	Tempus Global Business Service Group Holding Ltd.	Private Enterprises	P0306	21.9000	30000	1.0000000000	16
300179	SFD	2011-02-15	SF Diamond Co., Ltd.	Private Enterprises	P0306	24.7500	20000	1.0000000000	16
300180	HFCX	2011-02-22	Huafon Microfibre (Shanghai) Co., Ltd.	Private Enterprises	P0306	19.7300	40000	1.0000000000	16
300181	ZLYY	2011-02-22	Zhejiang Jolly Pharmaceutical Co., Ltd.	Private Enterprises	P0306	23.5000	20000	1.0000000000	16
300182	JCGF	2011-02-22	Beijing Jetsen Technology Co., Ltd.	Private Enterprises	P0306	55.0000	14000	1.0000000000	16
300183	DRZB	2011-02-22	Qingdao Eastsoft Communication Technology Co., Ltd.	Private Enterprises	P0306	41.4500	25000	1.0000000000	16
300184	LYXX	2011-02-22	Wuhan P&S Information Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	20.0000	16700	1.0000000000	16
300185	TYZG	2011-03-08	Tongyu Heavy Industry Co., Ltd.	Private Enterprises	P0306	25.0000	90000	1.0000000000	16
300186	DHN	2011-03-08	Guangdong Dahuanong Animal Health Products Co., Ltd.	Private Enterprises	P0306	22.0000	67000	1.0000000000	16
300187	YQHB	2011-03-08	Yonker Environmental Protection Co., Ltd.	Private Enterprises	P0306	40.0000	16700	1.0000000000	16
300188	GTZN	2011-03-16	SDIC Intelligence Xiamen Information Co., Ltd.	Private Enterprises	P0306	40.0000	13500	1.0000000000	16
300189	SNKJ	2011-03-16	Hainan Shennong Technology Co., Ltd.	Private Enterprises	P0306	24.0000	40000	1.0000000000	16
300190	WEL	2011-03-16	Welle Environmental Group Co., Ltd.	Private Enterprises	P0306	58.5000	13300	1.0000000000	16
300191	QNHX	2011-03-16	Sino Geophysical Co., Ltd.	Private Enterprises	P0306	41.4600	20000	1.0000000000	16
300192	KDJY	2011-03-22	Suzhou Kingswood Education Technology Co., Ltd.	Private Enterprises	P0306	22.8200	18500	1.0000000000	16
300193	JSKJ	2011-03-22	Shenzhen Jiasic Technology Co., Ltd.	Private Enterprises	P0306	26.5000	55500	1.0000000000	16
300194	FAYY	2011-03-22	Fuan Pharmaceutical (Group) Co., Ltd.	Private Enterprises	P0306	41.8800	33400	1.0000000000	16
300195	CRGF	2011-03-29	Tianjin Changrong Technology Group Co., Ltd.	Private Enterprises	P0306	40.0000	25000	1.0000000000	16
300196	CHGF	2011-03-29	Jiangsu Changhai Composite Materials Co., Ltd.	Private Enterprises	P0306	18.5800	30000	1.0000000000	16
300197	JNTH	2011-03-29	CECEP Techand Ecology & Environment Co., Ltd.	Private Enterprises	P0306	67.5800	15500	1.0000000000	16
300198	NCGF	2011-04-07	Fujian Newchoice Pipe Technology Co., Ltd.	Private Enterprises	P0306	31.0000	23000	1.0000000000	16
300199	HYYY	2011-04-07	Hybio Pharmaceutical Co., Ltd.	Private Enterprises	P0306	30.1900	25000	1.0000000000	16
300200	GMXC	2011-04-07	Beijing Comens New Materials Co., Ltd.	Private Enterprises	P0306	21.8800	26800	1.0000000000	16
300201	HLZ	2011-04-07	Xuzhou Handler Special Vehicle Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	21.0000	20000	1.0000000000	16
300202	JLT	2011-04-15	Julong Co., Ltd.	Private Enterprises	P0306	22.3800	21200	1.0000000000	16
300203	JGKJ	2011-04-15	Focused Photonics (Hangzhou) Inc.	Private Enterprises	P0306	20.0000	45000	1.0000000000	16
300204	STS	2011-04-15	Staidson (Beijing) Biopharmaceuticals Co., Ltd.	Private Enterprises	P0306	52.5000	16700	1.0000000000	16
300205	ST TY	2011-04-21	Wuhan Tianyu Information Industry Co., Ltd.	State-run or State-owned Holding	P0301	40.0000	19910	1.0000000000	16
300206	LBYQ	2011-04-21	Edan Instruments, Inc.	Private Enterprises	P0306	38.0000	25000	1.0000000000	16
300207	XWD	2011-04-21	Sunwoda Electronic Co., Ltd.	Private Enterprises	P0306	18.6600	47000	1.0000000000	16
300208	QDZC	2011-04-26	Qingdao Zhongzi Zhongcheng Group Co., Ltd.	Private Enterprises	P0306	25.0000	17500	1.0000000000	16
300209	ST YKS	2011-04-26	Youkeshu Technology Co., Ltd.	Private Enterprises	P0306	34.2800	20000	1.0000000000	16
300210	SYGF	2011-04-26	Anshan Senyuan Road & Bridge Co., Ltd.	Private Enterprises	P0306	22.0000	19000	1.0000000000	16
300211	YTKJ	2011-05-05	Jiangsu Yitong Hi-tech Co., Ltd.	Private Enterprises	P0306	25.7500	12500	1.0000000000	16
300212	YHL	2011-05-05	Beijing E-Hualu Information Technology Co., Ltd.	State-run or State-owned Holding	P0301	30.4600	17000	1.0000000000	16
300213	JXFH	2011-05-05	Beijing Jiaxun Feihong Electrical Co., Ltd.	Private Enterprises	P0306	22.0000	21000	1.0000000000	16
300214	RKHX	2011-05-11	Shandong Rike Chemical Co., Ltd.	Private Enterprises	P0306	22.0000	35000	1.0000000000	16
300215	DKY	2011-05-11	Suzhou Electrical Apparatus Science Academy Co., Ltd.	Private Enterprises	P0306	76.0000	11500	1.0000000000	16
300216	QST	2011-05-11	Hunan China Sun Pharmaceutical Machinery Co., Ltd.	Private Enterprises	P0306	29.3000	17000	1.0000000000	16
300217	DFDR	2011-05-18	Zhenjiang Dongfang Electric Heating Technology Co., Ltd.	Private Enterprises	P0306	25.8800	23000	1.0000000000	16
300218	ALGF	2011-05-18	Anhui Anli Material Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	18.0000	26400	1.0000000000	16
300219	HLZH	2011-05-18	Hongli Zhihui Group Co., Ltd.	Private Enterprises	P0306	16.0000	31000	1.0000000000	16
300220	ST JY	2011-05-25	Wuhan Golden Laser Co., Ltd.	Private Enterprises	P0306	23.3600	9000	1.0000000000	16
300221	YXKJ	2011-05-25	Guangdong Silver Age Sci & Tech Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	18.0000	25000	1.0000000000	16
300222	KDZN	2011-05-25	CSG Smart Science and Technology Co., Ltd.	Private Enterprises	P0306	32.4000	15000	1.0000000000	16
300223	BJJZ	2011-05-31	Ingenic Semiconductor Co., Ltd.	Private Enterprises	P0306	43.8000	20000	1.0000000000	16
300224	ZHCC	2011-05-31	Yantai Zhenghai Magnetic Material Co., Ltd.	Private Enterprises	P0306	21.0900	40000	1.0000000000	16
300225	JLT	2011-05-31	Shanghai Kinlita Chemical Co., Ltd.	Private Enterprises	P0306	28.0000	17000	1.0000000000	16
300226	SHGL	2011-06-08	Shanghai Ganglian E-commerce Holdings Co., Ltd.	Private Enterprises	P0306	23.0000	10000	1.0000000000	16
300227	GYD	2011-06-08	Shenzhen Sunshine Laser & Electronics Technology Co., Ltd.	Private Enterprises	P0306	12.9800	17000	1.0000000000	16
300228	FRTZ	2011-06-08	Zhangjiagang Furui Special Equipment Co., Ltd.	Private Enterprises	P0306	24.9800	17000	1.0000000000	16
300229	TES	2011-06-15	TRS Information Technology Co., Ltd.	Private Enterprises	P0306	15.0000	30000	1.0000000000	16
300230	YLGF	2011-06-15	Shanghai Yongli Belting Co., Ltd.	Private Enterprises	P0306	12.9000	22500	1.0000000000	16
300231	YXKJ	2011-06-15	Beijing Trust & Far Technology Co., Ltd.	Private Enterprises	P0306	19.6200	10000	1.0000000000	16
300232	ZMKJ	2011-06-22	Unilumin Group Co., Ltd.	Private Enterprises	P0306	18.5700	20000	1.0000000000	16
300233	JCYY	2011-06-22	Shandong Jincheng Pharmaceutical Group Co., Ltd.	Private Enterprises	P0306	18.6000	31000	1.0000000000	16
300234	KEXC	2011-06-22	Zhejiang Kaier New Material Co., Ltd.	Private Enterprises	P0306	12.0000	20000	1.0000000000	16
300235	FZKJ	2011-06-29	Shenzhen Kingsun Science & Technology Co., Ltd.	Private Enterprises	P0306	19.6000	11000	1.0000000000	16
300236	SHXY	2011-06-29	Shanghai Sinyang Semiconductor Materials Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	11.0700	21500	1.0000000000	16
300237	MCST	2011-06-29	Shandong Meichen Ecology & Environment Co., Ltd.	Private Enterprises	P0306	25.7300	14300	1.0000000000	16
300238	GHSW	2011-07-06	Guanhao Biotech Co., Ltd.	Private Enterprises	P0306	18.2000	15300	1.0000000000	16
300239	DBSW	2011-07-06	Baotou Dongbao Bio-tech Co., Ltd.	Private Enterprises	P0306	9.0000	19000	1.0000000000	16
300240	FLD	2011-07-06	Jiangsu Feiliks International Logistics Inc.	Private Enterprises	P0306	20.0000	27000	1.0000000000	16
300241	RFGD	2011-07-12	Shenzhen Refond Optoelectronics Co., Ltd.	Private Enterprises	P0306	10.8000	27000	1.0000000000	16
300242	JYKJ	2011-07-12	KAISA Jiayun Technology Inc.	Private Enterprises	P0306	10.0000	19000	1.0000000000	16
300243	RFGC	2011-07-12	Shandong Ruifeng Chemical Co., Ltd.	Private Enterprises	P0306	16.0000	13500	1.0000000000	16
300244	DAZD	2011-07-19	Dian Diagnostics Group Co., Ltd.	Private Enterprises	P0306	23.5000	12800	1.0000000000	16
300245	TJKJ	2011-07-19	Shanghai DragonNet Technology Co., Ltd.	Private Enterprises	P0306	20.0000	17000	1.0000000000	16
300246	BLT	2011-07-19	Guangdong Biolight Meditech Co., Ltd.	Private Enterprises	P0306	25.0000	10500	1.0000000000	16
300247	RJJK	2011-07-29	Youngy Health Co., Ltd.	Private Enterprises	P0306	16.0000	20500	1.0000000000	16
300248	XKP	2011-07-29	Newcapec Electronics Co., Ltd.	Private Enterprises	P0306	30.0000	11200	1.0000000000	16
300249	YMK	2011-08-03	Yimikang Tech. Group. Co., Ltd.	Private Enterprises	P0306	17.5000	19600	1.0000000000	16
300250	CLXX	2011-08-03	Hangzhou CNCR-IT Co., Ltd.	Private Enterprises	P0306	25.0000	10000	1.0000000000	16
300251	GXCM	2011-08-03	Beijing Enlight Media Co., Ltd.	Private Enterprises	P0306	52.5000	27400	1.0000000000	16
300252	JXN	2011-08-18	Kingsignal Technology Co., Ltd.	Private Enterprises	P0306	16.2000	27000	1.0000000000	16
300253	WNJK	2011-08-18	Winning Health Technology Group Co., Ltd.	Private Enterprises	P0306	27.5000	13500	1.0000000000	16
300254	QYYY	2011-08-19	Shanxi C&Y Pharmaceutical Group Co., Ltd.	Private Enterprises	P0306	13.0000	33800	1.0000000000	16
300255	CSYY	2011-08-19	Hebei Changshan Biochemical Pharmaceutical Co., Ltd.	Private Enterprises	P0306	28.0000	27000	1.0000000000	16
300256	XXKJ	2011-08-19	Jiangxi Firstar Panel Technology Co., Ltd.	Private Enterprises	P0306	21.0000	25000	1.0000000000	16
300257	KSGF	2011-08-19	Kaishan Group Co., Ltd.	Private Enterprises	P0306	63.0000	36000	1.0000000000	16
300258	JDKJ	2011-08-26	Jiangsu Pacific Precision Forging Co., Ltd.	Private Enterprises	P0306	25.0000	25000	1.0000000000	16
300259	XTKJ	2011-08-31	Suntront Tech Co., Ltd.	Private Enterprises	P0306	21.9000	19000	1.0000000000	16
300260	XLYC	2011-09-06	Kunshan Kinglai Hygienic Materials Co., Ltd.	Private Enterprises	P0306	27.0000	16700	1.0000000000	16
300261	YBHX	2011-09-06	Aba Chemicals Corporation	Private Enterprises	P0306	22.0000	22700	1.0000000000	16
300262	BASW	2011-09-16	Shanghai Safbon Water Service Co., Ltd.	Private Enterprises	P0306	18.0000	16700	1.0000000000	16
300263	LHKJ	2011-09-16	Longhua Technology Group (Luoyang) Co., Ltd.	Private Enterprises	P0306	33.0000	20000	1.0000000000	16
300264	JCSX	2011-09-16	AVIT Ltd.	Private Enterprises	P0306	16.5000	26000	1.0000000000	16
300265	TGXL	2011-09-16	Jiangsu Tongguang Electronic Wire & Cable Co., Ltd.	Private Enterprises	P0306	14.3800	35000	1.0000000000	16
300266	XYHJ	2011-09-27	Xingyuan Environment Technology Co., Ltd.	Private Enterprises	P0306	26.0000	14000	1.0000000000	16
300267	EKZY	2011-09-27	Hunan Er-Kang Pharmaceutical Co., Ltd.	Private Enterprises	P0306	17.9700	46000	1.0000000000	16
300268	*ST JW	2011-09-27	Joyvio Food Co., Ltd.	Private Enterprises	P0306	25.0000	17000	1.0000000000	16
300269	LJGD	2011-10-12	Shenzhen Liantronics Co., Ltd.	Private Enterprises	P0306	20.0000	18400	1.0000000000	16
300270	ZWDZ	2011-10-12	Joyware Electronics Co., Ltd.	Private Enterprises	P0306	35.0000	10000	1.0000000000	16
300271	HYRJ	2011-10-26	Beijing Thunisoft Corporation Limited	Private Enterprises	P0306	30.8000	18500	1.0000000000	16
300272	KNJK	2011-11-02	Canature Health Technology Group Co., Ltd.	Private Enterprises	P0306	11.5000	27500	1.0000000000	16
300273	HJT	2011-10-26	Zhuhai Hokai Medical Instruments Co., Ltd.	Private Enterprises	P0306	20.0000	33350	1.0000000000	16
300274	YGDY	2011-11-02	Sungrow Power Supply Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	30.5000	44800	1.0000000000	16
300275	MAS	2011-11-02	Chongqing Mas Sci. & Tech. Co., Ltd.	Private Enterprises	P0306	26.0000	14670	1.0000000000	16
300276	SFZN	2011-11-15	Sanfeng Intelligent Equipment Group Co., Ltd.	Private Enterprises	P0306	25.5000	15000	1.0000000000	16
300277	HLX	2011-11-23	Hangzhou Hailianxun Technology Co., Ltd.	Private Enterprises	P0306	23.0000	17000	1.0000000000	16
300278	HCD	2011-12-16	Huachangda Intelligent Equipment Group Co., Ltd.	Private Enterprises	P0306	16.5600	21700	1.0000000000	16
300279	HJKJ	2011-12-29	Wuxi Hodgen Technology Co., Ltd.	Private Enterprises	P0306	15.6000	15500	1.0000000000	16
300280	ZTKJ	2011-12-29	Fujian Zitian Media Technology Co., Ltd.	Private Enterprises	P0306	11.0000	32000	1.0000000000	16
300281	JMJJ	2011-12-29	Guangdong Jinming Machinery Co., Ltd.	Private Enterprises	P0306	25.0000	15000	1.0000000000	16
300282	*ST SS	2011-12-29	Sansheng Intellectual Education Technology Co., Ltd.	Private Enterprises	P0306	17.2000	11510	1.0000000000	16
300283	WZHF	2012-01-10	Wenzhou Hongfeng Electrical Alloy Co., Ltd.	Private Enterprises	P0306	20.0000	17710	1.0000000000	16
300284	SJK	2012-01-10	JSTI Group Co., Ltd.	Private Enterprises	P0306	13.3000	60000	1.0000000000	16
300285	GCCL	2012-01-13	Shandong Sinocera Functional Material Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	26.0000	15600	1.0000000000	16
300286	AKR	2012-01-13	Acrel Co., Ltd.	Private Enterprises	P0306	30.0000	8670	1.0000000000	16
300287	FLX	2012-02-01	Beijing Philisense Technology Co., Ltd.	Private Enterprises	P0306	15.0000	21000	1.0000000000	16
300288	LMXX	2012-02-16	Guiyang Longmaster Information & Technology Co., Ltd.	Private Enterprises	P0306	22.4400	13400	1.0000000000	16
300289	LDM	2012-02-16	Beijing Leadman Biochemistry Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	13.0000	38400	1.0000000000	16
300290	RKKJ	2012-02-16	Bringspring Science and Technology Co., Ltd.	Private Enterprises	P0306	11.1100	17000	1.0000000000	16
300291	BNQC	2012-02-09	Beijing Baination Pictures Co., Ltd.	State-run or State-owned Holding	P0301	45.0000	15000	1.0000000000	16
300292	WTKG	2012-02-29	Wutong Holding Group Co., Ltd.	Private Enterprises	P0306	12.0000	16700	1.0000000000	16
300293	LYZB	2012-03-08	Shenyang Blue Silver Industry Automation Equipment Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	24.8000	15000	1.0000000000	16
300294	BYSW	2012-03-08	China Resources Boya Bio-pharmaceutical Group Co., Ltd.	Private Enterprises	P0306	25.0000	19020	1.0000000000	16
300295	SLWW	2012-03-15	Everyday Network Co., Ltd.	Private Enterprises	P0306	34.0000	13350	1.0000000000	16
300296	LYD	2012-03-15	Leyard Optoelectronic Co., Ltd.	Private Enterprises	P0306	16.0000	25000	1.0000000000	16
300297	LDT	2012-03-15	Bluedon Information Security Technologies Co., Ltd.	Private Enterprises	P0306	16.0000	24500	1.0000000000	16
300298	SNSW	2012-03-19	Sinocare Inc.	Private Enterprises	P0306	29.0000	22000	1.0000000000	16
300299	FCGF	2012-03-19	Fuchun Technology Inc.	Private Enterprises	P0306	16.0000	17000	1.0000000000	16
300300	HXCX	2012-03-19	Strait Innovation Internet Co., Ltd.	Private Enterprises	P0306	18.0000	22000	1.0000000000	16
300301	*ST CF	2012-03-21	Shenzhen Changfang Group Co., Ltd.	Private Enterprises	P0306	20.0000	27000	1.0000000000	16
300302	TYKJ	2012-03-21	Toyou Feiji Electronics Co., Ltd.	Private Enterprises	P0306	21.0000	15000	1.0000000000	16
300303	JFGD	2012-03-19	Shenzhen Jufei Optoelectronics Co., Ltd.	Private Enterprises	P0306	25.0000	20460	1.0000000000	16
300304	YYDQ	2012-03-21	Jiangsu Yunyi Electric Co., Ltd.	Private Enterprises	P0306	22.0000	25000	1.0000000000	16
300305	YXGF	2012-03-29	Jiangsu Yuxing Film Technology Co., Ltd.	Private Enterprises	P0306	42.0000	20000	1.0000000000	16
300306	YFXX	2012-03-29	Hangzhou Everfine Photo-E-Info Co., Ltd.	Private Enterprises	P0306	45.0000	15000	1.0000000000	16
300307	CXGF	2012-03-29	Ningbo Cixing Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	35.0000	61000	1.0000000000	16
300308	ZJXC	2012-04-10	Zhongji Innolight Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	20.0000	16670	1.0000000000	16
300309	JAT	2012-04-10	GI Technologies Group Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	31.0000	28000	1.0000000000	16
300310	YTSJ	2012-04-25	Eastone Century Technology Co., Ltd.	Private Enterprises	P0306	17.0000	22000	1.0000000000	16
300311	RZX	2012-04-25	Surfilter Network Technology Co., Ltd.	Private Enterprises	P0306	15.0000	17700	1.0000000000	16
300312	BXT	2012-05-08	Boomsense Technology Co., Ltd.	Private Enterprises	P0306	20.0000	26680	1.0000000000	16
300313	*ST TS	2012-04-25	Xinjiang Tianshan Animal Husbandry Bio-engineering Co., Ltd.	Private Enterprises	P0306	13.0000	22730	1.0000000000	16
300314	DWYL	2012-05-08	Ningbo David Medical Device Co., Ltd.	Private Enterprises	P0306	20.0000	20000	1.0000000000	16
300315	ZQKJ	2012-05-11	Ourpalm Co., Ltd.	Private Enterprises	P0306	16.0000	40915	1.0000000000	16
300316	JSJD	2012-05-11	Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.	Private Enterprises	P0306	33.0000	33350	1.0000000000	16
300317	JWXN	2012-05-11	Jiawei Renewable Energy Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	11.0000	35000	1.0000000000	16
300318	BHCX	2012-05-23	Beijing Bohui Innovation Biotechnology Group Co., Ltd.	Private Enterprises	P0306	15.0000	25600	1.0000000000	16
300319	MJKJ	2012-05-23	Shenzhen Microgate Technology Co., Ltd.	Private Enterprises	P0306	15.3000	13340	1.0000000000	16
300320	HDGF	2012-06-01	Jiangyin Haida Rubber and Plastic Co., Ltd.	Private Enterprises	P0306	19.8000	16670	1.0000000000	16
300321	TDGF	2012-05-23	Shandong Tongda Island New Material Co., Ltd.	Private Enterprises	P0306	23.0000	11100	1.0000000000	16
300322	SBD	2012-06-08	Huizhou Speed Wireless Technology Co., Ltd.	Private Enterprises	P0306	14.3000	23345	1.0000000000	16
300323	HCGD	2012-06-01	HC Semitek Corporation	Sino-foreign Equity Joint Venture	P0303	20.0000	50000	1.0000000000	16
300324	XJXX	2012-06-08	Beijing Watertek Information Technology Co., Ltd.	Private Enterprises	P0306	27.0000	14000	1.0000000000	16
300325	DWT	2012-06-01	Jiangsu Dewei Advanced Materials Co., Ltd.	Private Enterprises	P0306	17.0000	20000	1.0000000000	16
300326	KLT	2012-06-13	Shanghai Kinetic Medical Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	29.0900	13000	1.0000000000	16
300327	ZYDZ	2012-06-13	Sino Wealth Electronic Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	12.5000	32000	1.0000000000	16
300328	YAKJ	2012-06-19	Dongguan Eontec Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	12.8000	28000	1.0000000000	16
300329	HLGQ	2012-06-19	Hailun Piano Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	21.0000	16770	1.0000000000	16
300330	JTT	2012-06-19	Shanghai Huahong Jitong Smart System Co., Ltd.	State-run or State-owned Holding	P0301	15.0000	20000	1.0000000000	16
300331	SDWG	2012-06-28	SVG Tech Group Co., Ltd.	Private Enterprises	P0306	20.0000	15500	1.0000000000	16
300332	THNY	2012-06-28	Top Resource Energy Co., Ltd.	Private Enterprises	P0306	8.1800	80000	1.0000000000	16
300333	ZRKJ	2012-06-28	Sinosun Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	23.0000	28000	1.0000000000	16
300334	JMKJ	2012-07-05	Tianjin MOTIMO Membrane Technology Co., Ltd.	Sino-foreign Equity Joint Venture	P0303	16.7800	29000	1.0000000000	16
300335	DSGF	2012-07-10	Guangzhou Devotion Thermal Technology Co., Ltd.	Private Enterprises	P0306	13.9500	34880	1.0000000000	16
300336	XWT	2012-07-10	Shanghai New Culture Media Group Co., Ltd.	Private Enterprises	P0306	25.0000	24000	1.0000000000	16
300337	YBGF	2012-07-18	Yinbang Clad Material Co., Ltd.	Private Enterprises	P0306	20.0000	46800	1.0000000000	16
300338	KYJY	2012-07-26	Kaiyuan Education Technology Group Co., Ltd.	Private Enterprises	P0306	27.0000	15000	1.0000000000	16
300339	RHRJ	2012-07-18	Jiangsu Hoperun Software Co., Ltd.	Private Enterprises	P0306	20.3900	19190	1.0000000000	16
300340	KHGF	2012-07-26	Jiangmen Kanhoo Industry Co., Ltd.	Private Enterprises	P0306	48.0000	12500	1.0000000000	16
300341	MKAD	2012-07-26	Motic (Xiamen) Electric Group Co., Ltd.	Private Enterprises	P0306	13.0000	23000	1.0000000000	16
300342	TYJD	2012-07-26	Changshu Tianyin Electromechanical Co., Ltd.	Private Enterprises	P0306	17.0000	25000	1.0000000000	16
300343	LCGF	2012-08-01	Lecron Industrial Development Group Co., Ltd.	Private Enterprises	P0306	28.1000	10000	1.0000000000	16
300344	LFSK	2012-08-01	Cubic Digital Technology Co., Ltd.	Private Enterprises	P0306	16.8000	25130	1.0000000000	16
300345	HMGF	2012-08-01	Hunan Huamin Holdings Co., Ltd.	Private Enterprises	P0306	17.2000	24000	1.0000000000	16
300346	NDGD	2012-08-07	Jiangsu Nata Opto-electronic Material Co., Ltd.	Private Enterprises	P0306	66.0000	12570	1.0000000000	16
300347	TGYY	2012-08-17	Hangzhou Tigermed Consulting Co., Ltd.	Private Enterprises	P0306	37.8800	13400	1.0000000000	16
300348	CLKJ	2012-08-17	Shenzhen Sunline Tech Co., Ltd.	Private Enterprises	P0306	20.0000	13000	1.0000000000	16
300349	JKZN	2012-08-17	Goldcard Smart Group Co., Ltd.	Private Enterprises	P0306	31.0000	15000	1.0000000000	16
300350	HPF	2012-08-21	HPF Co., Ltd.	Private Enterprises	P0306	9.5000	21670	1.0000000000	16
300351	YGDQ	2012-09-20	Zhejiang Yonggui Electric Equipment Co., Ltd.	Private Enterprises	P0306	31.0000	20000	1.0000000000	16
